# Generated by tools/generate_jfdctint_vectors.py; do not edit.
# 181 cases; 8/8 loop outcomes; 6/6 descale sign outcomes; 155 native C checks
# label command shift input initialized rows output checksum status
constant--2147483648 1 0 00000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080 00000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080000000800000008000000080 00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000 ffff
impulse-0-127 1 0 7f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 7f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 fc010000c10200009802000055020000fc0100008f010000130100008c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 7f000000b0000000a6000000950000007f000000640000004500000023000000b0000000f4000000e6000000cf000000b00000008a0000005f00000031000000a6000000e6000000d9000000c3000000a6000000820000005a0000002e00000095000000cf000000c3000000b0000000950000007500000051000000290000007f000000b0000000a6000000950000007f000000640000004500000023000000640000008a0000008200000075000000640000004e000000360000001c000000450000005f0000005a000000510000004500000036000000250000001300000023000000310000002e00000029000000230000001c000000130000000a000000 b21b0000 ffff
impulse-0--128 1 0 80ffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 80ffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 00feffff3afdffff63fdffffa6fdffff00feffff6efeffffebfeffff73ffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 80ffffff4fffffff59ffffff6affffff80ffffff9cffffffbbffffffddffffff4effffff0affffff18ffffff2fffffff4effffff75ffffffa0ffffffcfffffff59ffffff18ffffff25ffffff3bffffff59ffffff7dffffffa6ffffffd2ffffff69ffffff2fffffff3bffffff4fffffff69ffffff8affffffafffffffd7ffffff80ffffff4fffffff59ffffff6affffff80ffffff9cffffffbbffffffddffffff9bffffff75ffffff7dffffff8affffff9bffffffb1ffffffcaffffffe4ffffffbbffffffa0ffffffa5ffffffafffffffbbffffffcaffffffdbffffffedffffffddffffffcfffffffd2ffffffd6ffffffddffffffe4ffffffedfffffff6ffffff 1ce4ffff ffff
impulse-1-127 1 0 000000007f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 000000007f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 fc010000550200001301000074ffffff04feffff3ffdffff68fdffff71feffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 7f0000009500000045000000ddffffff81ffffff50ffffff5affffff9cffffffb0000000cf0000005f000000cfffffff50ffffff0cffffff1affffff76ffffffa6000000c30000005a000000d2ffffff5affffff1affffff27ffffff7effffff95000000b000000051000000d7ffffff6bffffff31ffffff3dffffff8bffffff7f0000009500000045000000ddffffff81ffffff50ffffff5affffff9cffffff640000007500000036000000e4ffffff9cffffff76ffffff7effffffb2ffffff450000005100000025000000edffffffbbffffffa1ffffffa6ffffffcaffffff230000002900000013000000f6ffffffddffffffcfffffffd2ffffffe4ffffff 72f8ffff ffff
impulse-1--128 1 0 0000000080ffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0000000080ffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 00feffffa6fdffffebfeffff8d00000000020000c60200009d020000920100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 80ffffff6affffffbbffffff2300000080000000b2000000a7000000650000004effffff2fffffffa0ffffff31000000b2000000f6000000e80000008b00000059ffffff3bffffffa6ffffff2e000000a7000000e8000000db0000008300000069ffffff4fffffffafffffff2900000097000000d1000000c50000007600000080ffffff6affffffbbffffff2300000080000000b2000000a7000000650000009bffffff8affffffcaffffff1c000000650000008b000000830000004f000000bbffffffafffffffdbffffff1300000045000000600000005b00000036000000ddffffffd6ffffffedffffff0a00000023000000310000002e0000001c000000 a0070000 ffff
impulse-2-127 1 0 00000000000000007f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000007f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 fc0100008f010000edfeffff3ffdffff04feffff8c00000098020000550200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 7f00000064000000bbffffff50ffffff81ffffff23000000a600000095000000b00000008a000000a1ffffff0cffffff50ffffff31000000e6000000cf000000a600000082000000a6ffffff1affffff5affffff2e000000d9000000c30000009500000075000000afffffff31ffffff6bffffff29000000c3000000b00000007f00000064000000bbffffff50ffffff81ffffff23000000a600000095000000640000004e000000caffffff76ffffff9cffffff1c00000082000000750000004500000036000000dbffffffa1ffffffbbffffff130000005a00000051000000230000001c000000edffffffcfffffffddffffff0a0000002e00000029000000 fe050000 ffff
impulse-2--128 1 0 000000000000000080ffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 000000000000000080ffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 00feffff6efeffff15010000c60200000002000073ffffff63fdffffa6fdffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 80ffffff9cffffff45000000b200000080000000ddffffff59ffffff6affffff4effffff75ffffff60000000f6000000b2000000cfffffff18ffffff2fffffff59ffffff7dffffff5a000000e8000000a7000000d2ffffff25ffffff3bffffff69ffffff8affffff51000000d100000097000000d7ffffff3bffffff4fffffff80ffffff9cffffff45000000b200000080000000ddffffff59ffffff6affffff9bffffffb1ffffff360000008b00000065000000e4ffffff7dffffff8affffffbbffffffcaffffff250000006000000045000000edffffffa5ffffffafffffffddffffffe4ffffff130000003100000023000000f6ffffffd2ffffffd6ffffff f8f9ffff ffff
impulse-3-127 1 0 0000000000000000000000007f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000007f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 fc0100008c00000068fdffff71fefffffc01000055020000edfeffff3ffdffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 7f000000230000005affffff9cffffff7f00000095000000bbffffff50ffffffb0000000310000001affffff76ffffffb0000000cf000000a1ffffff0cffffffa60000002e00000027ffffff7effffffa6000000c3000000a6ffffff1affffff95000000290000003dffffff8bffffff95000000b0000000afffffff31ffffff7f000000230000005affffff9cffffff7f00000095000000bbffffff50ffffff640000001c0000007effffffb2ffffff6400000075000000caffffff76ffffff4500000013000000a6ffffffcaffffff4500000051000000dbffffffa1ffffff230000000a000000d2ffffffe4ffffff2300000029000000edffffffcfffffff e6fdffff ffff
impulse-3--128 1 0 00000000000000000000000080ffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000080ffffff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 00feffff73ffffff9d0200009201000000feffffa6fdffff15010000c60200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 80ffffffddffffffa70000006500000080ffffff6affffff45000000b20000004effffffcfffffffe80000008b0000004effffff2fffffff60000000f600000059ffffffd2ffffffdb0000008300000059ffffff3bffffff5a000000e800000069ffffffd7ffffffc50000007600000069ffffff4fffffff51000000d100000080ffffffddffffffa70000006500000080ffffff6affffff45000000b20000009bffffffe4ffffff830000004f0000009bffffff8affffff360000008b000000bbffffffedffffff5b00000036000000bbffffffafffffff2500000060000000ddfffffff6ffffff2e0000001c000000ddffffffd6ffffff1300000031000000 1e020000 ffff
impulse-4-127 1 0 000000000000000000000000000000007f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 000000000000000000000000000000007f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 fc01000074ffffff68fdffff8f010000fc010000abfdffffedfeffffc10200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 7f000000ddffffff5affffff640000007f0000006bffffffbbffffffb0000000b0000000cfffffff1affffff8a000000b000000031ffffffa1fffffff4000000a6000000d2ffffff27ffffff82000000a60000003dffffffa6ffffffe600000095000000d7ffffff3dffffff750000009500000050ffffffafffffffcf0000007f000000ddffffff5affffff640000007f0000006bffffffbbffffffb000000064000000e4ffffff7effffff4e000000640000008bffffffcaffffff8a00000045000000edffffffa6ffffff3600000045000000afffffffdbffffff5f00000023000000f6ffffffd2ffffff1c00000023000000d7ffffffedffffff31000000 3a030000 ffff
impulse-4--128 1 0 0000000000000000000000000000000080ffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000080ffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 00feffff8d0000009d0200006efeffff00feffff5a020000150100003afdffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 80ffffff23000000a70000009cffffff80ffffff97000000450000004fffffff4effffff31000000e800000075ffffff4effffffd1000000600000000affffff59ffffff2e000000db0000007dffffff59ffffffc50000005a00000018ffffff69ffffff29000000c50000008affffff69ffffffb1000000510000002fffffff80ffffff23000000a70000009cffffff80ffffff97000000450000004fffffff9bffffff1c00000083000000b1ffffff9bffffff760000003600000075ffffffbbffffff130000005b000000caffffffbbffffff5100000025000000a0ffffffddffffff0a0000002e000000e4ffffffddffffff2a00000013000000cfffffff befcffff ffff
impulse-5-127 1 0 00000000000000000000000000000000000000007f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000000000000000000000000000000000007f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 fc01000071feffffedfeffffc102000004feffff74ffffff98020000abfdffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 7f0000009cffffffbbffffffb000000081ffffffddffffffa60000006bffffffb000000076ffffffa1fffffff400000050ffffffcfffffffe600000031ffffffa60000007effffffa6ffffffe60000005affffffd2ffffffd90000003dffffff950000008bffffffafffffffcf0000006bffffffd7ffffffc300000050ffffff7f0000009cffffffbbffffffb000000081ffffffddffffffa60000006bffffff64000000b2ffffffcaffffff8a0000009cffffffe4ffffff820000008bffffff45000000caffffffdbffffff5f000000bbffffffedffffff5a000000afffffff23000000e4ffffffedffffff31000000ddfffffff6ffffff2e000000d7ffffff aeffffff ffff
